ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
506 S CENTRAL AVE,CHI130,12/25/2014,2,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
3542 E 95TH ST,CHI141,12/25/2014,13,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
445 W 127TH,CHI045,12/25/2014,174,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
57 E 95TH,CHI035,12/25/2014,15,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
5432 W LAWRENCE,CHI103,12/25/2014,10,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
4433 N WESTERN,CHI055,12/25/2014,84,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
2448 N CLYBOURN AVE,CHI090,12/25/2014,36,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
140 N ASHLAND,CHI076,12/25/2014,22,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
2432 N ASHLAND,CHI092,12/25/2014,43,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
3034 W FOSTER,CHI025,12/25/2014,59,1155157.924620047,1934429.028230766,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
2080 W PERSHING,CHI005,12/25/2014,16,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
2712 W IRVING PARK,CHI080,12/25/2014,48,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
4123 N CENTRAL AVE,CHI049,12/25/2014,26,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
4429 N BROADWAY,CHI096,12/25/2014,2,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
324 S KEDZIE AVE,CHI123,12/25/2014,20,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2416 W 103RD ST,CHI154,12/25/2014,8,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
450 N COLUMBUS DR,CHI125,12/25/2014,20,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
3047 W JACKSON BLVD,CHI122,12/25/2014,30,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
5330 S COTTAGE GROVE,CHI013,12/25/2014,76,1182452.725004514,1869711.793547827,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
2721 W MONTROSE,CHI078,12/25/2014,15,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
3100 W AUGUSTA,CHI011,12/25/2014,22,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
515 S CENTRAL AVE,CHI057,12/25/2014,3,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
4620 W BELMONT AVE,CHI086,12/25/2014,11,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
1111 N HUMBOLDT,CHI010,12/25/2014,82,,,,,
5816 W JACKSON,CHI058,12/25/2014,35,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
1334 W GARFIELD BLVD,CHI119,12/25/2014,270,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
6226 W IRVING PARK RD,CHI083,12/25/2014,133,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
2912 W ROOSEVELT,CHI020,12/25/2014,37,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
115 N OGDEN,CHI077,12/25/2014,29,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
5529 S WESTERN,CHI068,12/25/2014,36,,,,,
2900 W OGDEN,CHI021,12/25/2014,106,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
2443 N ASHLAND,CHI091,12/25/2014,98,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
2705 W IRVING PARK,CHI079,12/25/2014,86,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
2513 W 55TH,CHI070,12/25/2014,15,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
4909 N CICERO AVE,CHI149,12/25/2014,283,1143500.84164955,1932251.246745402,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
6909 S KEDZIE,CHI014,12/25/2014,49,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
2917 W ROOSEVELT,CHI019,12/25/2014,76,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
2928 S HALSTED,CHI117,12/25/2014,8,1171407.142701029,1885330.617606942,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
6247 W FULLERTON,CHI039,12/25/2014,32,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
3137 W PETERSON,CHI024,12/25/2014,79,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
3450 W 71ST,CHI015,12/25/2014,32,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
319 E ILLINOIS ST,CHI126,12/25/2014,1,1178652.115578328,1903646.37714393,41.890910096,-87.619347521,"(41.89091009572781, -87.61934752145963)"
8318 S ASHLAND AVE,CHI169,12/25/2014,76,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
4432 N LINCOLN,CHI056,12/25/2014,1,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
8345 S ASHLAND AVE,CHI168,12/25/2014,108,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
5454 W IRVING PARK,CHI050,12/25/2014,78,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
6523 N WESTERN,CHI051,12/25/2014,79,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
1507 W 83rd ST,CHI170,12/25/2014,17,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
141 N ASHLAND,CHI075,12/25/2014,33,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
5120 N PULASKI,CHI004,12/25/2014,49,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
6250 W FULLERTON,CHI040,12/25/2014,32,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
2417 W 103RD ST,CHI165,12/25/2014,2,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
449 N COLUMBUS DR,CHI124,12/25/2014,16,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
5471 W HIGGINS,CHI102,12/25/2014,37,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
4436 N WESTERN,CHI094,12/25/2014,28,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
7422 S JEFFERY,CHI101,12/25/2014,23,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
5520 S WESTERN,CHI069,12/25/2014,47,,,,,
1142 W IRVING PARK,CHI095,12/25/2014,186,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
62 E 95TH,CHI036,12/25/2014,23,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
3655 W JACKSON,CHI008,12/25/2014,37,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
536 E MORGAN DR,CHI029,12/25/2014,163,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
9618 S EWING AVE,CHI142,12/25/2014,36,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
6818 S KEDZIE,CHI018,12/25/2014,34,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
4124 W FOSTER AVE,CHI003,12/25/2014,179,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
4446 N BROADWAY,CHI097,12/25/2014,4,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
3843 S WESTERN,CHI007,12/26/2014,51,1161037.665305821,1878964.291316377,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
5885 N RIDGE AVE,CHI093,12/26/2014,44,1165004.033252215,1939248.352982784,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
1315 W GARFIELD BLVD,CHI121,12/26/2014,58,1168444.530011629,1868118.434806125,41.793645091,-87.657860764,"(41.793645091444645, -87.6578607639445)"
3646 W MADISON,CHI009,12/26/2014,55,1151844.874455435,1899804.753327747,41.880938186,-87.717898449,"(41.88093818643283, -87.71789844857646)"
4831 W LAWRENCE AVE,CHI147,12/26/2014,165,1143137.859882784,1931435.232520927,41.967902328,-87.749078977,"(41.96790232791309, -87.74907897663441)"
1901 E 75TH ST,CHI138,12/26/2014,12,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
10318 S INDIANAPOLIS,CHI120,12/26/2014,117,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
8345 S ASHLAND AVE,CHI168,12/26/2014,55,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
2928 S HALSTED,CHI117,12/26/2014,3,1171407.142701029,1885330.617606942,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
57 E 95TH,CHI035,12/26/2014,10,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
2432 N ASHLAND,CHI092,12/26/2014,30,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
2080 W PERSHING,CHI005,12/26/2014,25,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
450 N COLUMBUS DR,CHI125,12/26/2014,15,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
2705 W IRVING PARK,CHI079,12/26/2014,120,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
140 N ASHLAND,CHI076,12/26/2014,8,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
141 N ASHLAND,CHI075,12/26/2014,19,1165763.976938881,1901213.056860738,41.884517408,-87.666748347,"(41.88451740794813, -87.66674834697315)"
6247 W FULLERTON,CHI039,12/26/2014,30,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
62 E 95TH,CHI036,12/26/2014,24,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
1111 N HUMBOLDT,CHI010,12/26/2014,84,,,,,
4123 N CENTRAL AVE,CHI049,12/26/2014,15,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
6818 S KEDZIE,CHI018,12/26/2014,62,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
319 E ILLINOIS ST,CHI126,12/26/2014,2,1178652.115578328,1903646.37714393,41.890910096,-87.619347521,"(41.89091009572781, -87.61934752145963)"
2917 W ROOSEVELT,CHI019,12/26/2014,70,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
5120 N PULASKI,CHI004,12/26/2014,27,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
2417 W 103RD ST,CHI165,12/26/2014,1,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
2513 W 55TH,CHI070,12/26/2014,13,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
4433 N WESTERN,CHI055,12/26/2014,38,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
3655 W JACKSON,CHI008,12/26/2014,36,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
7422 S JEFFERY,CHI101,12/26/2014,14,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
3535 E 95TH ST,CHI140,12/26/2014,4,1201486.255858151,1842590.389225195,41.722818322,-87.537567465,"(41.722818322421595, -87.53756746533104)"
6523 N WESTERN,CHI051,12/26/2014,54,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
536 E MORGAN DR,CHI029,12/26/2014,160,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
6909 S KEDZIE,CHI014,12/26/2014,69,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
1507 W 83rd ST,CHI170,12/26/2014,19,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
3542 E 95TH ST,CHI141,12/26/2014,16,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
3450 W 71ST,CHI015,12/26/2014,35,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
1142 W IRVING PARK,CHI095,12/26/2014,139,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
2443 N ASHLAND,CHI091,12/26/2014,84,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
2900 W OGDEN,CHI021,12/26/2014,145,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
6250 W FULLERTON,CHI040,12/26/2014,19,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
449 N COLUMBUS DR,CHI124,12/26/2014,16,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
4436 N WESTERN,CHI094,12/26/2014,30,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
3034 W FOSTER,CHI025,12/26/2014,42,1155157.924620047,1934429.028230766,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
1334 W GARFIELD BLVD,CHI119,12/26/2014,195,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
2721 W MONTROSE,CHI078,12/26/2014,9,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
5529 S WESTERN,CHI068,12/26/2014,26,,,,,
324 S KEDZIE AVE,CHI123,12/26/2014,10,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
3137 W PETERSON,CHI024,12/26/2014,57,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
2912 W ROOSEVELT,CHI020,12/26/2014,19,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
4909 N CICERO AVE,CHI149,12/26/2014,333,1143500.84164955,1932251.246745402,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
6226 W IRVING PARK RD,CHI083,12/26/2014,119,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5432 W LAWRENCE,CHI103,12/26/2014,10,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
2448 N CLYBOURN AVE,CHI090,12/26/2014,21,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
5420 S RACINE AVE,CHI118,12/26/2014,11,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
3100 W AUGUSTA,CHI011,12/26/2014,26,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
4124 W FOSTER AVE,CHI003,12/26/2014,133,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
2416 W 103RD ST,CHI154,12/26/2014,5,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
3047 W JACKSON BLVD,CHI122,12/26/2014,21,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
4620 W BELMONT AVE,CHI086,12/26/2014,10,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
5520 S WESTERN,CHI069,12/26/2014,25,,,,,
2712 W IRVING PARK,CHI080,12/26/2014,54,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
115 N OGDEN,CHI077,12/26/2014,14,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
515 S CENTRAL AVE,CHI057,12/26/2014,12,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
5471 W HIGGINS,CHI102,12/26/2014,37,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
4446 N BROADWAY,CHI097,12/26/2014,1,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
506 S CENTRAL AVE,CHI130,12/26/2014,2,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
4432 N LINCOLN,CHI056,12/26/2014,1,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
5330 S COTTAGE GROVE,CHI013,12/26/2014,82,1182452.725004514,1869711.793547827,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
5816 W JACKSON,CHI058,12/26/2014,47,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
445 W 127TH,CHI045,12/26/2014,150,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
8318 S ASHLAND AVE,CHI169,12/26/2014,28,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
9618 S EWING AVE,CHI142,12/26/2014,26,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
5454 W IRVING PARK,CHI050,12/26/2014,73,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
4831 W LAWRENCE AVE,CHI147,12/27/2014,161,1143137.859882784,1931435.232520927,41.967902328,-87.749078977,"(41.96790232791309, -87.74907897663441)"
